,Step,Mean,Std,Reward1,Reward2,Reward3,Reward4,Reward5,Reward6,Reward7,Reward8,Reward9,Reward10
94,618193.0,5822.0,15.0,5826.24,5830.51,5807.9,5829.41,5838.78,5814.77,5812.23,5824.5,5842.63,5790.1
95,624193.0,5851.0,55.0,5905.53,5844.05,5793.0,5870.29,5844.83,5892.74,5729.72,5928.92,5831.58,5868.08
96,629344.0,5812.0,35.0,5777.03,5791.07,5818.58,5785.14,5882.33,5782.21,5776.19,5843.24,5854.45,5806.09
97,635344.0,5798.0,53.0,5802.67,5859.28,5749.29,5888.5,5837.11,5743.63,5795.78,5719.03,5829.92,5756.49
98,641344.0,5651.0,249.0,5091.78,5747.83,5550.25,5828.24,5824.48,5284.6,5804.91,5863.54,5790.82,5728.17
99,647344.0,5760.0,28.0,5716.6,5817.32,5752.22,5781.67,5752.98,5759.64,5715.56,5774.65,5765.34,5763.86
100,653248.0,5694.0,34.0,5700.82,5712.49,5700.81,5716.72,5752.89,5622.26,5693.73,5654.6,5700.05,5685.67
101,663593.0,5652.0,39.0,5731.23,5658.66,5646.56,5628.85,5607.95,5678.37,5579.32,5662.63,5664.85,5663.31
102,669593.0,5632.0,54.0,5634.18,5618.7,5616.07,5702.15,5570.45,5749.94,5576.85,5659.87,5589.15,5601.29
103,674700.0,5750.0,45.0,5689.36,5784.39,5663.22,5814.19,5772.94,5721.69,5775.11,5771.35,5779.09,5724.35
104,680555.0,5583.0,39.0,5584.95,5610.56,5653.8,5568.57,5577.96,5535.5,5553.52,5516.1,5615.58,5613.2
105,685922.0,5749.0,52.0,5603.02,5799.44,5782.65,5757.75,5772.3,5749.17,5729.69,5778.03,5770.29,5745.33
106,691519.0,5810.0,33.0,5792.77,5754.35,5804.51,5850.27,5820.43,5844.44,5825.19,5850.49,5801.59,5757.26
107,697249.0,5723.0,26.0,5750.92,5740.1,5710.5,5759.66,5722.13,5684.56,5707.53,5755.58,5714.67,5683.75
108,703249.0,5711.0,31.0,5659.55,5680.58,5721.63,5680.91,5724.26,5698.69,5737.21,5699.21,5740.68,5765.97
109,709249.0,5718.0,20.0,5721.67,5704.42,5725.31,5684.95,5726.48,5704.15,5754.22,5743.84,5715.51,5699.09
110,715249.0,5754.0,65.0,5796.89,5779.6,5670.1,5829.41,5750.18,5605.28,5742.67,5799.14,5762.02,5808.4
111,722916.0,5764.0,14.0,5746.88,5732.23,5766.62,5779.85,5767.15,5765.31,5778.94,5758.81,5777.46,5763.66
112,727964.0,5860.0,39.0,5889.18,5891.21,5788.39,5891.73,5806.06,5851.97,5892.95,5881.07,5818.46,5887.98
113,733210.0,5819.0,18.0,5830.87,5846.19,5803.87,5831.75,5800.95,5811.06,5834.34,5808.11,5788.28,5830.14
114,739210.0,5852.0,33.0,5859.79,5855.26,5867.51,5887.49,5832.16,5864.66,5761.35,5865.17,5858.98,5869.21
115,745210.0,5814.0,33.0,5829.56,5802.06,5835.05,5803.72,5827.92,5864.72,5745.25,5789.98,5787.7,5851.8
116,751210.0,5872.0,20.0,5850.98,5879.55,5843.88,5871.1,5891.16,5862.15,5843.8,5896.1,5882.91,5902.53
117,757210.0,5767.0,31.0,5797.1,5765.18,5680.8,5780.32,5766.19,5788.46,5778.88,5767.72,5788.65,5760.86
118,763210.0,5919.0,12.0,5907.31,5913.86,5925.46,5925.67,5930.02,5946.39,5908.33,5915.54,5914.66,5907.03
119,769210.0,5891.0,14.0,5859.51,5891.87,5885.34,5891.54,5906.5,5907.52,5907.97,5887.61,5885.98,5887.72
120,775210.0,5890.0,9.0,5886.42,5884.49,5874.5,5891.67,5884.19,5893.52,5907.28,5885.4,5898.95,5896.25
121,781210.0,5878.0,9.0,5879.19,5891.36,5871.94,5877.87,5876.59,5869.77,5877.67,5878.25,5893.84,5863.1
122,787210.0,5895.0,13.0,5914.37,5898.16,5898.09,5881.42,5902.75,5902.9,5911.27,5884.5,5877.58,5877.91
123,793210.0,5894.0,18.0,5887.05,5910.46,5909.86,5854.07,5883.67,5913.7,5913.89,5888.47,5882.07,5900.09
124,799210.0,5894.0,12.0,5883.98,5920.07,5909.59,5890.98,5898.01,5884.21,5895.2,5892.88,5878.39,5890.26
125,805210.0,5908.0,18.0,5932.66,5908.29,5880.82,5906.31,5935.35,5885.83,5891.96,5905.04,5911.06,5926.26
126,810954.0,5885.0,10.0,5885.0,5865.28,5868.26,5887.71,5882.16,5888.05,5892.48,5890.82,5888.35,5899.38
127,816954.0,5926.0,13.0,5933.98,5915.25,5910.04,5926.06,5923.32,5930.43,5914.84,5957.01,5913.78,5936.91
128,822549.0,5907.0,20.0,5952.99,5900.82,5896.25,5891.87,5885.56,5886.78,5931.64,5911.31,5907.15,5904.6
129,828549.0,5901.0,7.0,5907.48,5894.54,5916.1,5897.22,5899.95,5906.45,5903.84,5894.99,5891.42,5902.9
130,834448.0,5919.0,9.0,5914.09,5921.68,5899.91,5926.23,5913.92,5906.18,5927.09,5931.59,5921.86,5922.94
131,844526.0,5901.0,65.0,5953.37,5768.82,5955.3,5919.05,5928.17,5928.95,5916.74,5778.14,5939.45,5923.95
132,850526.0,5899.0,81.0,5757.88,5968.13,5847.56,5968.4,5829.54,5785.75,5982.04,5927.88,5969.97,5951.48
133,855951.0,5802.0,225.0,5929.34,5841.08,5723.75,5851.21,5990.25,5206.12,5963.14,5879.62,5652.59,5985.54
134,861521.0,5926.0,63.0,5953.97,5952.62,5963.97,5952.43,5910.98,5987.55,5763.55,5863.53,5942.45,5968.84
135,867521.0,5916.0,27.0,5932.96,5924.7,5882.46,5949.38,5873.41,5926.98,5918.11,5878.27,5952.83,5921.17
136,873521.0,5919.0,18.0,5944.15,5907.62,5877.63,5913.48,5921.21,5943.78,5931.62,5915.05,5915.71,5917.22
137,879521.0,5805.0,69.0,5820.72,5700.84,5830.55,5693.53,5839.22,5845.42,5885.7,5901.76,5744.04,5784.88
138,885521.0,4651.0,1953.0,5395.16,5609.95,5726.43,5671.25,5659.57,516.62,5552.14,995.02,5648.86,5731.62
139,891521.0,5808.0,46.0,5770.19,5811.65,5820.84,5797.28,5853.15,5880.47,5801.85,5709.33,5848.58,5788.51
140,897521.0,5819.0,24.0,5830.08,5761.4,5814.55,5797.52,5823.13,5823.8,5852.44,5820.0,5838.81,5831.44
141,903521.0,5281.0,1530.0,5771.0,5842.52,5755.53,5855.05,5706.46,693.67,5774.31,5770.95,5819.36,5817.36
142,909521.0,5781.0,95.0,5733.17,5865.86,5618.0,5914.82,5609.55,5819.68,5793.4,5839.53,5816.92,5798.02
143,919413.0,5908.0,35.0,5905.55,5948.23,5967.35,5889.31,5889.46,5931.98,5910.28,5877.92,5919.38,5837.02
144,925413.0,5902.0,100.0,5981.11,5966.07,5888.28,5951.72,5945.45,5958.43,5735.42,5920.44,5987.69,5685.13
145,931413.0,5413.0,997.0,6001.76,3430.46,5775.59,5972.34,5955.69,5947.15,5937.4,5738.9,3419.99,5945.72
146,937264.0,5987.0,26.0,5997.49,6028.51,5988.01,5963.41,5979.89,5958.64,6000.93,5982.28,6024.22,5946.18
147,942880.0,5926.0,26.0,5900.03,5944.26,5906.66,5978.96,5903.7,5913.83,5951.75,5924.51,5940.92,5892.41
148,948880.0,5930.0,36.0,5859.28,5975.2,5933.92,5960.53,5919.01,5942.84,5971.86,5881.9,5950.46,5909.49
149,954700.0,5906.0,61.0,5891.58,5968.68,5926.62,5967.55,5887.11,5888.23,5766.3,5933.26,5977.62,5857.35
150,960356.0,5962.0,42.0,5918.25,5913.71,5925.09,6027.81,6012.69,6009.31,5951.99,5990.5,5950.47,5920.48
151,966356.0,5966.0,73.0,5890.03,6015.9,5788.57,6026.07,5988.22,5999.63,6015.65,5929.25,5971.15,6034.55
152,972180.0,6006.0,29.0,5979.38,6017.81,5985.3,6022.23,6009.15,6034.85,6012.72,5982.02,5956.4,6058.26
153,978180.0,6064.0,23.0,6075.32,6044.43,6112.92,6070.7,6023.31,6061.95,6075.72,6077.36,6050.07,6050.88
154,983785.0,5952.0,195.0,5842.87,6102.84,5768.08,5466.16,6069.56,6096.94,6098.92,5992.3,6084.06,5996.73
155,988826.0,6051.0,43.0,6056.76,5936.79,6069.71,6038.76,6066.86,6112.78,6050.39,6048.35,6045.44,6083.46
156,994504.0,6078.0,18.0,6062.29,6080.46,6090.86,6059.06,6084.78,6123.94,6075.95,6063.96,6069.87,6070.66
157,1000372.0,6071.0,19.0,6058.61,6078.31,6062.94,6057.32,6072.65,6056.79,6079.11,6108.15,6098.1,6040.28
